,XLK,XLF,SPY,IEF,TIPS,VIX
9/24/2021,-0.03334939909,-0.001833181082,-0.02202446254,-0.000864603201,0.1000834586,0.1752543896
10/1/2021,0.002569763876,0.02254857746,0.008301847933,-0.01025917536,0.3227733923,-0.1193800549
10/8/2021,0.02566158937,0.01247946923,0.01812820513,0.001397258109,-0.2762533766,-0.1410947428
10/15/2021,0.01590769101,0.02770675173,0.01612956135,-0.005513030809,0.04445176257,-0.05485144144
10/22/2021,0.01950427522,-0.008902135941,0.01343773303,0.005862040497,-0.09097177821,0.05239443774
10/29/2021,0.0337818557,-0.005979091056,0.02000540968,0.009377510761,0.09097177821,0.01343942036
11/5/2021,0.001375639441,0.003243111237,-0.002692884722,-0.009464751765,-0.1910552368,-0.01159610187
11/12/2021,0.02362640167,-0.0285481052,0.003460950301,0.002091686313,0.05129329439,0.09480779346
11/19/2021,-0.03154723516,-0.006427583512,-0.02138335091,0.004430359503,-0.1053605157,0.4687465581
11/26/2021,-0.005194503103,-0.01927142974,-0.01216600019,0.008544478688,0,0.069179204
12/3/2021,0.05736698195,0.02646755435,0.03748707635,-0.00880454544,0,-0.4952963567
12/10/2021,-0.04085058596,-0.01184970074,-0.02336208377,0.0057921061,-0.1177830357,0.1433148389
12/17/2021,0.02969527507,0.005942402191,0.02306463545,-0.005965521517,-0.3746934494,-0.1831563975
12/23/2021,0.005363180007,0.005907298545,0.009222113669,-0.002778744407,0.7801585575,-0.04207556387
12/31/2021,-0.04674188087,0.0528669595,-0.01885184144,-0.01984784571,-0.08701137699,0.08565544458
1/7/2022,-0.001025053604,-0.00829273045,-0.002943674841,-0.001420202618,0.2411620568,0.02266236644
1/14/2022,-0.07144779216,-0.06658158972,-0.05926182645,0.002749813238,-0.07410797215,0.4077206829
1/21/2022,0.02350186611,0.0135207468,0.009023506274,-0.002838642907,-0.1670540847,-0.04212266672
1/28/2022,0.01007565199,0.0350200719,0.01515775947,-0.01224486855,-0.0953101798,-0.17497335
2/4/2022,-0.02995549746,0.0002493454694,-0.01853487763,-0.0005397139647,0.04879016417,0.1640681165
2/11/2022,-0.01594411155,-0.02243885901,-0.01424528771,0.0007195539076,-0.1541506798,0.01415374744
2/18/2022,0.01245167494,-0.003064353777,0.008073623524,-0.003242077768,0.1541506798,-0.005782451963
2/25/2022,-0.03025551395,-0.04900757911,-0.01282894181,0.01911967472,-0.1541506798,0.1476573192
3/4/2022,-0.03873735753,-0.02254611324,-0.0283976653,-0.02182945869,0,-0.03922071315
3/11/2022,0.07364674841,0.06899287149,0.05657368426,-0.01356848208,-0.1177830357,-0.2532675539
3/18/2022,0.02010984172,0.01324522675,0.0182125162,-0.0277963515,0.1718502569,-0.1371887999
3/25/2022,0.001515725944,-0.03344793407,0.000507944932,0.00535891848,-0.05406722127,-0.05837463212
4/1/2022,-0.03892793764,-0.008671713782,-0.01188255938,-0.02372027721,-0.1823215568,0.0750535987
4/8/2022,-0.03859365437,-0.02674671342,-0.02209360672,-0.006840433243,0.2876820725,0.0702523175
4/14/2022,-0.02457668914,-0.01971046564,-0.02720610477,-0.006790209424,-0.05129329439,0.2173116005
4/22/2022,-0.01166972821,-0.04698090885,-0.03350988923,0.0006810995155,0,0.168879375
4/29/2022,-0.006028600832,0.006642623703,-0.001603226228,-0.01687141539,0,-0.1010451563
5/6/2022,-0.03408064158,-0.03545120033,-0.0236647946,0.01492418471,-0.1112256351,-0.04470775004
5/13/2022,-0.03596971015,-0.01836018467,-0.03055775767,0.01191585908,0,0.01921156857
5/20/2022,0.076361758,0.07742221015,0.06370725922,0.005474203346,-0.06062462182,-0.1347456629
5/27/2022,-0.01044600012,-0.01987572527,-0.01143146379,-0.01787746313,-0.1335313926,-0.03682855332
6/3/2022,-0.06568688128,-0.0694641202,-0.05183957922,-0.01800432322,0.1941560144,0.1127954941
6/10/2022,-0.05061500309,-0.05043615379,-0.06338304051,-0.005275481304,-0.1941560144,0.1149361443
6/17/2022,0.06845776873,0.04457826745,0.06410109973,0.009436374963,0.06899287149,-0.1338526778
6/24/2022,-0.04631664286,-0.01432600023,-0.02292274822,0.02045181124,-0.2231435513,-0.01965574128
7/1/2022,0.04196097361,0.006253929076,0.01930155647,-0.01709610339,0,-0.08029242674
7/8/2022,-0.003694631912,-0.00939562189,-0.009149714905,0.01233858192,-0.08701137699,-0.01677960384
7/15/2022,0.03590890257,0.03006580097,0.02553264742,0.0142051961,-0.0953101798,-0.050793821
7/22/2022,0.04975443423,0.02889156716,0.04188549016,0.009074039051,0,-0.07668318135
7/29/2022,0.01922872046,-0.0005934718275,0.003585883231,-0.01523382754,-0.1053605157,-0.008474626991
8/5/2022,0.02412508228,0.05402035323,0.03243321741,0.0007720517658,0.2876820725,-0.0796881606
8/12/2022,-0.01673847328,-0.01701685986,-0.01168116527,-0.01144865517,0,0.05333933091
8/19/2022,-0.05717032874,-0.03611341765,-0.04068480616,-0.004989005212,-0.1823215568,0.2157375537
8/26/2022,-0.05156423999,-0.02492247293,-0.03277830907,-0.0143219397,0,-0.003527340518
9/2/2022,0.03221904309,0.04372443692,0.03595600385,-0.008291341641,0,-0.1111794457
9/9/2022,-0.06387790363,-0.03856900472,-0.05313307828,-0.01018307937,0,0.1432470959
9/16/2022,-0.03937922156,-0.06272528401,-0.04674976354,-0.01902870715,-0.2231435513,0.1289582139
9/23/2022,-0.04090954752,-0.02247285585,-0.02970720298,-0.008609565136,0,0.05526267868
9/30/2022,0.0166148677,0.0173065544,0.01558429807,-0.008054015609,-0.2876820725,-0.008256636299
10/7/2022,-0.03342483989,0.003877226182,-0.01432522207,-0.009920925698,0,0.02082751209
10/14/2022,0.06255667845,0.0373461122,0.04553196562,-0.01216534051,0.2876820725,-0.07555041879
10/21/2022,0.04127870218,0.06027735834,0.03859985816,0.01808752364,0.1177830357,-0.1423756617
10/28/2022,-0.06859055347,-0.008223247514,-0.0331111947,-0.01508580612,-0.1177830357,-0.04772277287
11/4/2022,0.09569330862,0.05619133541,0.05721303054,0.026617541,0,-0.08630805097
11/11/2022,-0.007917697737,-0.01403728833,-0.006242626058,0.001978446004,-0.6931471806,0.02629424053
11/18/2022,0.01136675267,0.02070583207,0.01578268143,0.01014291453,-0.6931471806,-0.1202731577
11/25/2022,0.01308763476,-0.004997234164,0.01131938338,0.01603793505,1.098612289,-0.07283298792
12/2/2022,-0.03342783167,-0.03974408972,-0.03407020439,-0.008446597819,-0.4054651081,0.1804835623
12/9/2022,-0.02655057464,-0.02433067404,-0.02578212473,0.007736982502,0.4054651081,-0.009240989854
12/16/2022,-0.0228508832,0.007391016646,-0.0009397270263,-0.01904234443,-0.1823215568,-0.0805217496
12/23/2022,-0.001284934324,0.007336790064,-0.001254344639,-0.010076437,-0.2231435513,0.03761609446
12/30/2022,0.002327729108,0.03392104466,0.01466587395,0.02678363645,0,-0.02523498392
1/6/2023,0.04514519434,0.02070003982,0.02649599429,0.006181303565,-0.2876820725,-0.1410642571
1/13/2023,0.006492785289,-0.02154833621,-0.006596363202,0.001816714266,0.2876820725,0.07857443263
1/20/2023,0.03999936297,0.02514098896,0.02445353646,-0.001513699265,0,-0.06989288055
1/27/2023,0.0364172824,0.00933559773,0.01630783179,-0.004250588325,0,-0.009772064734
2/3/2023,-0.009852994827,-0.002736728583,-0.01050729447,-0.01677273929,-0.2876820725,0.1133481692
2/10/2023,-0.003997150218,-0.002744238824,-0.001913406692,-0.005688591645,0,-0.02515545714
2/17/2023,-0.02703944951,-0.02026439919,-0.02707845503,-0.01137027845,0,0.07919704166
2/24/2023,0.02932549137,0.009211509656,0.01951171734,-0.001574886146,0,-0.1586987701
3/3/2023,-0.03167964533,-0.0888570257,-0.04628088278,0.02244250035,0,0.2936136078
3/10/2023,0.05509397309,-0.0610422614,0.01051691611,0.01963540372,-0.4054651081,0.02822687898
3/17/2023,0.01727636087,0.0003227368109,0.01466160099,0.006326910385,-0.6931471806,-0.1599166505
3/24/2023,0.03401344822,0.03674787888,0.03388554818,-0.007738343223,0.6931471806,-0.1506303578
3/31/2023,-0.01293006551,-0.004989096722,-0.0004886510884,0.0136274654,0,-0.01617285925
4/6/2023,-0.002821444838,0.02744121623,0.007959635525,-0.01564726007,0,-0.07502812781
4/14/2023,-0.006005213553,0.010287534,-0.0006305629195,-0.003544486976,0.4054651081,-0.01773096097
4/21/2023,0.02056403889,-0.001506251226,0.009008308415,0.01169957874,-0.4054651081,-0.06084826042
4/28/2023,0.002714604243,-0.02565026122,-0.007965669232,-0.0004011633792,-0.6931471806,0.08558450398
5/5/2023,-0.00191932287,-0.01338958195,-0.002523599408,-0.00220927987,1.609437912,-0.00935132472
5/12/2023,0.04234980992,0.02170627858,0.01693587895,-0.01867126793,0,-0.01300254725
5/19/2023,0.04531278481,-0.01514478027,0.003338742012,-0.007195754733,-0.2231435513,0.06561616751
5/26/2023,0.01278357978,0.02126100729,0.01863393303,0.004015449411,0.2231435513,-0.2065685862
6/2/2023,-0.005346803162,0.01061420124,0.004616361279,-0.003912287498,0,-0.05418138304
6/9/2023,0.04234123023,0.01288793502,0.02199407697,-0.0007223569789,0,-0.02119187819
6/16/2023,-0.02656369623,-0.02533307971,-0.01432410158,0.002371501859,-0.2231435513,-0.007412932389
6/23/2023,0.03042481614,0.0291969573,0.02297902567,-0.005162634079,0.5596157879,0.01109889307
6/30/2023,-0.01535950443,-0.003566125622,-0.01072779416,-0.02102697899,0,0.08731792799
7/7/2023,0.02753630203,0.01945816108,0.024172471,0.02030207864,-0.5596157879,-0.1058851157
7/14/2023,0.0007951835021,0.02906261226,0.006434029251,-0.0009327875476,0.2231435513,0.01930275225
7/21/2023,0.01022405607,-0.001703094366,0.01042799022,-0.008539050115,0,-0.02005265855
7/28/2023,-0.03884762327,-0.008272761487,-0.02237487254,-0.005978934264,0,0.2490613293
8/4/2023,-0.02520396088,0.0002864098545,-0.002599557747,-0.009726263375,0,-0.1417522258
8/11/2023,-0.0116918104,-0.02728761473,-0.0207455153,-0.005646422076,-0.2231435513,0.1533802638
8/18/2023,0.02247824435,0.0002942474642,0.00791816749,0.0009610764796,0.5596157879,-0.09832048658
8/25/2023,0.04343844888,0.02038509727,0.02518199405,0.003090533712,-0.5596157879,-0.180537435
9/1/2023,-0.01954272918,-0.01130610681,-0.01264639754,-0.005013611227,0,0.05571437027
9/8/2023,-0.02277016051,0.01533373021,-0.004837503387,-0.004501615319,0,-0.003619258384
9/15/2023,-0.02694351579,-0.03416889562,-0.02964315973,-0.007006981722,-0.2876820725,0.220965692
9/22/2023,-0.002923800584,-0.0146643358,-0.006853972513,-0.009237689991,-1.098612289,0.01843370169
9/29/2023,0.0258331391,-0.003926904306,0.004807364979,-0.01673494962,1.098612289,-0.00400343686
10/6/2023,0.002434319148,0.005132086736,0.004552641887,0.01290625162,0.8472978604,0.1018011801
10/13/2023,-0.02820645846,-0.03088458284,-0.02418347224,-0.01959002386,-0.5596157879,0.1166321551
10/20/2023,-0.01735107825,-0.0235674694,-0.02526971586,0.006794790832,0,-0.02047535468
10/27/2023,0.0639487246,0.07146992823,0.05681881093,0.01706056459,0,-0.3552655004
11/3/2023,0.04418846876,0.003841044758,0.01352699707,-0.004923154192,0,-0.05090507507
11/10/2023,0.01810603669,0.03192377883,0.0228414687,0.01469734148,0,-0.02645846154
11/17/2023,0.008768880567,0.01051295377,0.009954943207,-0.00281385467,0,-0.1021450788
11/24/2023,0.006324516338,0.02208335723,0.008311508914,0.01900116208,0,0.013551423
12/1/2023,0.005802724213,-0.001106500804,0.002393126346,-0.0009574978124,-0.2876820725,-0.02241887329
12/8/2023,0.02664286991,0.03320936642,0.01964496815,0.02148129352,0.2876820725,-0.005684140355
12/15/2023,0.00182410474,-0.0002677734652,0.00916250657,0.002081382789,0,0.05928246842
12/22/2023,0.002236497434,0.006938912282,0.003498570421,0.002077059631,0.5596157879,-0.04553376823
12/29/2023,-0.04440453328,0.003981425299,-0.01566988161,-0.01105790529,-0.3364722366,0.06979576194
1/5/2024,0.04315687248,-0.003981425299,0.01854806509,0.009396602863,0.3364722366,-0.04991439138
1/12/2024,0.04042241407,0.008738305305,0.01199042631,-0.01349604625,-0.3364722366,0.04616204176
1/19/2024,0.007862301647,0.01880441933,0.01026982548,0.0002106371782,0,-0.00301205047
1/26/2024,0.002425803808,0.008501919046,0.01413811033,0.006298572156,0,0.04353324788
2/2/2024,0.02731344196,0.002562133095,0.01376145468,-0.01126031366,-0.2231435513,-0.06873503985
2/9/2024,-0.0256830471,0.01397558003,-0.003377605114,-0.0079690163,0.2231435513,0.0965047132
2/16/2024,0.01333810781,0.01676506175,0.01655851048,0.003195231177,0,-0.03501608187
2/23/2024,0.02629643171,-0.0002481697494,0.009797276368,0.00382084948,-0.2231435513,-0.04766352634
3/1/2024,-0.01631185865,0.008157256949,-0.002205804305,0.008753945054,0,0.117189589
3/8/2024,-0.008329749359,0.004176397177,-0.003700263632,-0.01673058932,-0.2876820725,-0.02264247675
3/15/2024,0.02060043009,0.01532690264,0.02207569474,0.00903540561,0,-0.09836828616
3/22/2024,-0.007843552575,0.0167588313,0.003562266762,0.001691689978,0.2876820725,-0.003835831324
3/28/2024,-0.008777062519,-0.013143934,-0.008910284587,-0.01618778692,-0.2876820725,0.2087436741
4/5/2024,-0.005001588594,-0.03700042303,-0.0147290087,-0.008951259552,0,0.07682240257
4/12/2024,-0.064804678,0.007956282647,-0.03119506237,-0.006193988833,-0.4054651081,0.0777737711
4/19/2024,0.03721501935,0.0108375445,0.02611218501,-0.002728812478,0.4054651081,-0.2190099365
4/26/2024,0.01351976456,-0.00663637682,0.005943816234,0.01054644187,-0.4054651081,-0.1080995335
5/3/2024,0.01465389255,0.03107800489,0.01850594896,0.0004325259583,0.4054651081,-0.07222800464
5/10/2024,0.03009619522,0.01565496867,0.01639583902,0.006572945382,-0.4054651081,-0.04564769654
5/17/2024,0.01578450139,-0.02092823113,-0.00001888770316,-0.002473252511,0,-0.00501673293
5/24/2024,-0.02365221343,0.0007207207519,-0.003917454693,-0.0008616975975,0,0.07972026224
5/31/2024,0.02555569366,-0.003849860385,0.0125121759,0.001615074375,0,-0.05570254461
6/7/2024,0.05447237305,-0.02021254737,0.01628951592,0.01759576189,0,0.03537346297
6/14/2024,0.003245047577,0.01658979253,0.003182226379,-0.002646204243,0,0.04176941288
